"","h1","h2","h3","h4","h5","h6","h7","h8","h9","h10","h11","h12","h13","h14","h15","h16","h17","h18","h19","h20","h21","h22","h23","h24","h25","h26","h27","h28","h29","h30","h31","h32","h33","h34","h35","h36","h37","h38","h39","h40","h41","h42","h43","h44","h45","h46","h47","h48","h49","h50","h51","h52","h53","h54","h55","h56","h57","h58","h59","h60","h61","h62","h63","h64","h65","h66","h67","h68","h69","h70","h71","h72","h73","h74","h75","h76","h77","h78","h79","h80","h81","h82","h83","h84","h85","h86","h87","h88","h89","h90","h91","h92","h93","h94","h95","h96","h97","h98","h99","h100","h101","h102","h103","h104","h105","h106","h107","h108","h109","h110","h111","h112","h113","h114","h115","h116","h117","h118","h119","h120","h121","h122","h123","h124","h125","h126","h127","h128","h129","h130","h131","h132","h133","h134","h135","h136","h137","h138","h139","h140","h141","h142","h143","h144","h145","h146","h147","h148","h149","h150","h151","h152","h153","h154","h155","h156","h157","h158","h159","h160","h161","h162","h163","h164","h165","h166","h167","h168","h169","h170","h171","h172","h173","h174"
"g84",0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.904803,0.904803,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.899506,0.899506,0.886927,0.886927,0.886927,0.886927,0.886927,0.886927,0.886927,0.886927,0.886927,0.886927,0.886927,0.886927,0.886927,0.85543,0.85,0.851779,0.893222,0.893222,0.893222,0.893222,0.894977,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.90572,0.90572,0.908151,0.908151,0.908151,0.908151,0.908151,0.908151,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g85",0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.904803,0.904803,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.899506,0.899506,0.886927,0.886927,0.886927,0.886927,0.886927,0.886927,0.886927,0.886927,0.886927,0.886927,0.886927,0.886927,0.886927,0.85543,0.851779,0.85,0.893222,0.893222,0.893222,0.893222,0.894977,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.90572,0.90572,0.908151,0.908151,0.908151,0.908151,0.908151,0.908151,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g86",0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.904803,0.904803,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.899506,0.899506,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.85,0.885738,0.890717,0.890717,0.894977,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.90572,0.90572,0.908151,0.908151,0.908151,0.908151,0.908151,0.908151,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g87",0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.904803,0.904803,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.899506,0.899506,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.885738,0.85,0.890717,0.890717,0.894977,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.90572,0.90572,0.908151,0.908151,0.908151,0.908151,0.908151,0.908151,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g88",0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.904803,0.904803,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.899506,0.899506,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.890717,0.890717,0.85,0.88654,0.894977,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.90572,0.90572,0.908151,0.908151,0.908151,0.908151,0.908151,0.908151,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g89",0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.904803,0.904803,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.899506,0.899506,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.893222,0.890717,0.890717,0.88654,0.85,0.894977,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.90572,0.90572,0.908151,0.908151,0.908151,0.908151,0.908151,0.908151,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g90",0.612673,0.90598,0.90598,0.90598,0.374616,0.321889,0.379794,0.398608,0.90598,0.90598,0.351945,0.339817,0.657149,0.637632,0.90598,0.596173,0.569174,0.371103,0.62824,0.410596,0.374616,0.374616,0.612396,0.406202,0.379794,0.90598,0.90598,0.320308,0.90598,0.375541,0.373439,0.36935,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.900714,0.45138,0.363126,0.900714,0.405993,0.900714,0.900714,0.900714,0.900714,0.36935,0.900714,0.900714,0.900714,0.309352,0.313738,0.900714,0.597982,0.900714,0.324652,0.900714,0.900714,0.374528,0.900714,0.900714,0.900714,0.900714,0.323444,0.899506,0.647319,0.638157,0.328731,0.363613,0.573544,0.894977,0.894977,0.894977,0.894977,0.894977,0.894977,0.386658,0.614149,0.894977,0.894977,0.894977,0.237464,0.360099,0.894977,0.627799,0.154194,0.903243,0.903243,0.359923,0.903243,0.903243,0.283911,0.903243,0.903243,0.903243,0.903243,0.371879,0.424886,0.374356,0.361784,0.908151,0.364752,0.376787,0.908151,0.339832,0.377388,0.912266,0.912266,0.912266,0.912266,0.356421,0.381672,0.380902,0.380902,0.913914,0.483262,0.447585,0.362686,0.379036,0.38255,0.38255,0.63704,0.376326,0.387728,0.392196,0.320292,0.256702,0.348866,0.913914,0.41853,0.36889,0.318932,0.38255,0.347668,0.913914,0.913914,0.913914,0.379036,0.564554,0.913914,0.374478,0.244708,0.913914,0.913914,0.913914,0.40608,0.913914,0.392196,0.379036,0.913914,0.38255,0.388152,0.377396,0.913914,0.913914,0.38255,0.38255,0.379036,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.387601,0.922479,0.417323,0.932982,0.348891,0.381755
"g91",0.789546,0.90598,0.90598,0.90598,0.140019,0.144354,0.155371,0.409947,0.90598,0.90598,0.308409,0.295216,0.643055,0.787766,0.90598,0.775503,0.74412,0.134438,0.807229,0.255583,0.140019,0.140019,0.789325,0.249973,0.155371,0.90598,0.90598,0.151565,0.90598,0.199673,0.138842,0.137282,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.310082,0.126322,0.903243,0.365946,0.903243,0.903243,0.903243,0.903243,0.137282,0.903243,0.903243,0.903243,0.10633,0.162453,0.903243,0.774119,0.903243,0.189582,0.903243,0.903243,0.152634,0.903243,0.903243,0.903243,0.903243,0.189582,0.903243,0.782273,0.780547,0.131356,0.137282,0.736412,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.572022,0.789294,0.903243,0.903243,0.903243,0.190739,0.1317,0.903243,0.804245,0.40108,0.85,0.871838,0.187701,0.895834,0.895834,0.412438,0.895834,0.895834,0.895834,0.895834,0.129873,0.275003,0.139759,0.228009,0.908151,0.237561,0.14219,0.908151,0.138852,0.140724,0.912266,0.912266,0.912266,0.912266,0.124394,0.254461,0.146305,0.146305,0.913914,0.300744,0.295347,0.165705,0.142372,0.147953,0.147953,0.769746,0.136993,0.163305,0.165705,0.207555,0.196979,0.155266,0.913914,0.263517,0.205294,0.19694,0.147953,0.142027,0.913914,0.913914,0.913914,0.142372,0.745717,0.913914,0.147879,0.202089,0.913914,0.913914,0.913914,0.371936,0.913914,0.165705,0.142372,0.913914,0.147953,0.186287,0.39774,0.913914,0.913914,0.147953,0.147953,0.142372,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.150937,0.922479,0.595524,0.932982,0.171356,0.184773
"g92",0.781879,0.90598,0.90598,0.90598,0.192628,0.164984,0.197048,0.365455,0.90598,0.90598,0.359982,0.348167,0.670207,0.781515,0.90598,0.767637,0.737081,0.186566,0.787441,0.273644,0.192628,0.192628,0.771586,0.176643,0.197048,0.90598,0.90598,0.155807,0.90598,0.227333,0.19145,0.18989,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.281707,0.175056,0.903243,0.418214,0.903243,0.903243,0.903243,0.903243,0.18989,0.903243,0.903243,0.903243,0.18562,0.216627,0.903243,0.761808,0.903243,0.0986575,0.903243,0.903243,0.19431,0.903243,0.903243,0.903243,0.903243,0.0986575,0.903243,0.756217,0.774801,0.166175,0.18989,0.71642,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.564253,0.782184,0.903243,0.903243,0.903243,0.239256,0.183828,0.903243,0.800151,0.38865,0.871838,0.85,0.231623,0.895834,0.895834,0.388935,0.895834,0.895834,0.895834,0.895834,0.182481,0.26211,0.192367,0.148038,0.908151,0.236509,0.194799,0.908151,0.150542,0.192852,0.912266,0.912266,0.912266,0.912266,0.199062,0.29202,0.198913,0.198913,0.913914,0.314252,0.284279,0.174254,0.1945,0.200561,0.200561,0.764882,0.185728,0.204982,0.206901,0.185441,0.258463,0.213271,0.913914,0.281578,0.135043,0.200276,0.200561,0.176847,0.913914,0.913914,0.913914,0.1945,0.735033,0.913914,0.182182,0.256097,0.913914,0.913914,0.913914,0.42359,0.913914,0.206901,0.1945,0.913914,0.200561,0.208949,0.356051,0.913914,0.913914,0.200561,0.200561,0.1945,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.203065,0.922479,0.584581,0.932982,0.191986,0.193322
"g93",0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.904803,0.904803,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.895834,0.895834,0.85,0.881247,0.881247,0.881247,0.881247,0.881247,0.881247,0.885998,0.885998,0.90572,0.90572,0.908151,0.908151,0.908151,0.908151,0.908151,0.908151,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g94",0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.904803,0.904803,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.895834,0.895834,0.881247,0.85,0.861918,0.875811,0.875811,0.875811,0.875811,0.885998,0.885998,0.90572,0.90572,0.908151,0.908151,0.908151,0.908151,0.908151,0.908151,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g95",0.83459,0.90598,0.90598,0.90598,0.0658664,0.123939,0.0812186,0.448971,0.90598,0.90598,0.355616,0.345526,0.696589,0.834052,0.90598,0.817594,0.787956,0.0559802,0.845601,0.244751,0.0658664,0.0658664,0.823917,0.219909,0.0812186,0.90598,0.90598,0.163041,0.90598,0.19441,0.064689,0.0631289,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.261166,0.0620146,0.903243,0.414675,0.903243,0.903243,0.903243,0.903243,0.0631289,0.903243,0.903243,0.903243,0.157458,0.141045,0.903243,0.815196,0.903243,0.195105,0.903243,0.903243,0.0784811,0.903243,0.903243,0.903243,0.903243,0.195105,0.903243,0.809915,0.831494,0.127794,0.0631289,0.779028,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.617158,0.834635,0.903243,0.903243,0.903243,0.232059,0.0532427,0.903243,0.851838,0.445419,0.895834,0.895834,0.209841,0.861918,0.85,0.437507,0.875811,0.875811,0.875811,0.885998,0.0458843,0.245844,0.065606,0.203365,0.908151,0.226188,0.0680375,0.908151,0.148308,0.0622659,0.912266,0.912266,0.912266,0.912266,0.103144,0.309115,0.0721521,0.0721521,0.913914,0.222286,0.243369,0.0872476,0.0639142,0.0738003,0.0738003,0.824741,0.072686,0.0891525,0.0872476,0.196786,0.248213,0.122508,0.913914,0.252685,0.177532,0.186823,0.0738003,0.138465,0.913914,0.913914,0.913914,0.0639142,0.789804,0.913914,0.077269,0.244673,0.913914,0.913914,0.913914,0.419396,0.913914,0.0872476,0.0639142,0.913914,0.0738003,0.112134,0.423919,0.913914,0.913914,0.0738003,0.0738003,0.0639142,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.0724789,0.922479,0.639651,0.932982,0.150942,0.106316
"g96",0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.904803,0.904803,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.895834,0.895834,0.881247,0.875811,0.875811,0.85,0.853231,0.853945,0.85687,0.885998,0.885998,0.90572,0.90572,0.908151,0.908151,0.908151,0.908151,0.908151,0.908151,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g97",0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.904803,0.904803,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.895834,0.895834,0.881247,0.875811,0.875811,0.853231,0.85,0.853945,0.85687,0.885998,0.885998,0.90572,0.90572,0.908151,0.908151,0.908151,0.908151,0.908151,0.908151,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g98",0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.90598,0.904803,0.904803,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.903243,0.895834,0.895834,0.881247,0.875811,0.875811,0.853945,0.853945,0.85,0.85687,0.885998,0.885998,0.90572,0.90572,0.908151,0.908151,0.908151,0.908151,0.908151,0.908151,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.912266,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
