"","h1","h2","h3","h4","h5","h6","h7","h8","h9","h10","h11","h12","h13","h14","h15","h16","h17","h18","h19","h20","h21","h22","h23","h24","h25","h26","h27","h28","h29","h30","h31","h32","h33","h34","h35","h36","h37","h38","h39","h40","h41","h42","h43","h44","h45","h46","h47","h48","h49","h50","h51","h52","h53","h54","h55","h56","h57","h58","h59","h60","h61","h62","h63","h64","h65","h66","h67","h68","h69","h70","h71","h72","h73","h74","h75","h76","h77","h78","h79","h80","h81","h82","h83","h84","h85","h86","h87","h88","h89","h90","h91","h92","h93","h94","h95","h96","h97","h98","h99","h100","h101","h102","h103","h104","h105","h106","h107","h108","h109","h110","h111","h112","h113","h114","h115","h116","h117","h118","h119","h120","h121","h122","h123","h124","h125","h126","h127","h128","h129","h130","h131","h132","h133","h134","h135","h136","h137","h138","h139","h140","h141","h142","h143","h144","h145","h146","h147","h148","h149","h150","h151","h152","h153","h154","h155","h156","h157","h158","h159","h160","h161","h162","h163","h164","h165","h166","h167","h168","h169","h170","h171","h172","h173","h174"
"g105",0.942626,1,1,1,0.428142,0.439056,0.438979,0.669862,1,1,0.603993,0.596468,0.840584,0.940584,1,0.930083,0.909463,0.421163,0.950433,0.526573,0.428142,0.428142,0.934452,0.536878,0.438979,1,1,0.48226,1,0.491535,0.428142,0.428142,1,1,1,1,1,1,1,1,1,1,0.557514,0.416937,1,0.64804,1,1,1,1,0.428142,1,1,1,0.46314,0.453467,1,0.9296,1,0.510883,1,1,0.438979,1,1,1,1,0.510883,1,0.925071,0.939792,0.459311,0.428142,0.905346,1,1,1,1,1,1,0.790917,0.943164,1,1,1,0.518652,0.421163,1,0.955989,0.669756,1,1,0.516188,1,1,0.682759,1,1,1,1,0.428142,0.54495,0.428142,0.513249,1,0.512773,0.428142,1,0.474385,0.421163,1,1,1,1,0.412915,0.563527,0.428142,0.428142,1,0.532956,0.537419,0.437634,0.421163,0.428142,0.428142,0.926253,0.416937,0.438979,0.437634,0.488243,0.522368,0.423827,1,0.526573,0.501365,0.471112,0.428142,0.459311,1,1,1,0.421163,0.906011,1,0.43059,0.519462,1,1,1,0.643501,1,0.437634,0.421163,1,0.428142,0.455201,0.646473,1,1,0.428142,0.428142,0.421163,1,1,1,1,1,1,0.421163,1,0.786146,1,0.439056,0.437634
"g106",0.941596,1,1,1,0.423614,0.466822,0.434451,0.662031,1,1,0.602399,0.594569,0.841526,0.941136,1,0.930279,0.908761,0.418851,0.946938,0.546079,0.423614,0.423614,0.930144,0.498209,0.434451,1,1,0.470904,1,0.497451,0.423614,0.423614,1,1,1,1,1,1,1,1,1,1,0.556578,0.425043,1,0.645055,1,1,1,1,0.423614,1,1,1,0.459288,0.474807,1,0.928769,1,0.484742,1,1,0.434451,1,1,1,1,0.484742,1,0.929603,0.940481,0.451529,0.423614,0.900373,1,1,1,1,1,1,0.7893,0.943077,1,1,1,0.510908,0.418851,1,0.955545,0.66867,1,1,0.507215,1,1,0.682586,1,1,1,1,0.423614,0.53311,0.423614,0.497351,1,0.527938,0.423614,1,0.449043,0.418851,1,1,1,1,0.447705,0.561554,0.423614,0.423614,1,0.530643,0.535998,0.435321,0.418851,0.423614,0.423614,0.927888,0.425043,0.434451,0.435321,0.493182,0.51904,0.454189,1,0.546079,0.463034,0.496083,0.423614,0.451529,1,1,1,0.418851,0.904154,1,0.422256,0.513459,1,1,1,0.641169,1,0.435321,0.418851,1,0.423614,0.450673,0.647812,1,1,0.423614,0.423614,0.418851,1,1,1,1,1,1,0.418851,1,0.784838,1,0.466822,0.435321
"g107",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g108",0.905282,1,1,1,0.491981,0.486464,0.481144,0.62713,1,1,0.55309,0.542698,0.802105,0.902142,1,0.894241,0.869466,0.488041,0.917786,0.531743,0.491981,0.491981,0.903225,0.522622,0.481144,1,1,0.491434,1,0.47781,0.491981,0.491981,1,1,1,1,1,1,1,1,1,1,0.5721,0.483815,1,0.605458,1,1,1,1,0.491981,1,1,1,0.471953,0.51082,1,0.894685,1,0.520454,1,1,0.481144,1,1,1,1,0.520454,1,0.901142,0.900579,0.486928,0.491981,0.866147,1,1,1,1,1,1,0.745379,0.906103,1,1,1,0.531279,0.488041,1,0.91772,0.672767,1,1,0.476165,1,1,0.638186,1,1,1,1,0.491981,0.530982,0.491981,0.530802,1,0.517029,0.491981,1,0.488818,0.488041,1,1,1,1,0.475655,0.512295,0.491981,0.491981,1,0.568113,0.553446,0.496795,0.488041,0.491981,0.491981,0.885417,0.483815,0.481144,0.474024,0.527447,0.528061,0.498727,1,0.531743,0.52474,0.520331,0.491981,0.486928,1,1,1,0.488041,0.867202,1,0.491929,0.531759,1,1,1,0.600851,1,0.474024,0.488041,1,0.491981,0.49935,0.615382,1,1,0.491981,0.491981,0.488041,1,1,1,1,1,1,0.488041,1,0.735848,1,0.486464,0.496795
"g109",0.873962,1,1,1,0.530871,0.532885,0.525593,0.646189,1,1,0.592536,0.582475,0.767621,0.885114,1,0.86657,0.865421,0.526592,0.880852,0.547562,0.530871,0.530871,0.877063,0.571947,0.525593,1,1,0.540381,1,0.512246,0.530871,0.530871,1,1,1,1,1,1,1,1,1,1,0.572152,0.523638,1,0.577611,1,1,1,1,0.530871,1,1,1,0.515853,0.533424,1,0.872945,1,0.578442,1,1,0.525593,1,1,1,1,0.578442,1,0.850364,0.88143,0.527491,0.530871,0.850215,1,1,1,1,1,1,0.777272,0.877429,1,1,1,0.575647,0.526592,1,0.889573,0.717861,1,1,0.504989,1,1,0.676089,1,1,1,1,0.530871,0.561805,0.530871,0.571294,1,0.567096,0.530871,1,0.546732,0.526592,1,1,1,1,0.511166,0.539256,0.530871,0.530871,1,0.551573,0.5805,0.536632,0.526592,0.530871,0.530871,0.866183,0.523638,0.525593,0.519311,0.550568,0.580526,0.520159,1,0.547562,0.579509,0.55397,0.530871,0.527491,1,1,1,0.526592,0.852206,1,0.530281,0.576641,1,1,1,0.585022,1,0.519311,0.526592,1,0.530871,0.534797,0.63094,1,1,0.530871,0.530871,0.526592,1,1,1,1,1,1,0.526592,1,0.77008,1,0.532885,0.536632
"g110",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g111",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g112",0.919848,1,1,1,0.465522,0.485266,0.476359,0.644638,1,1,0.579322,0.570698,0.837874,0.917717,1,0.910382,0.887648,0.461582,0.927456,0.565019,0.465522,0.465522,0.91479,0.51432,0.476359,1,1,0.475974,1,0.495904,0.465522,0.465522,1,1,1,1,1,1,1,1,1,1,0.574004,0.45539,1,0.620456,1,1,1,1,0.465522,1,1,1,0.459017,0.486217,1,0.906106,1,0.473143,1,1,0.476359,1,1,1,1,0.473143,1,0.911544,0.913647,0.445907,0.465522,0.876774,1,1,1,1,1,1,0.767501,0.920467,1,1,1,0.490886,0.461582,1,0.933395,0.648276,1,1,0.523264,1,1,0.66227,1,1,1,1,0.465522,0.557164,0.465522,0.50244,1,0.537858,0.465522,1,0.425428,0.461582,1,1,1,1,0.465966,0.557437,0.465522,0.465522,1,0.573374,0.567169,0.478053,0.461582,0.465522,0.465522,0.898936,0.45539,0.476359,0.478053,0.501098,0.493198,0.476315,1,0.565019,0.477182,0.506733,0.465522,0.445907,1,1,1,0.461582,0.88291,1,0.45437,0.495646,1,1,1,0.617324,1,0.478053,0.461582,1,0.465522,0.492581,0.632238,1,1,0.465522,0.465522,0.461582,1,1,1,1,1,1,0.461582,1,0.764629,1,0.485266,0.478053
"g113",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g114",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g115",0.879749,1,1,1,0.541978,0.548042,0.533891,0.612626,1,1,0.54959,0.543098,0.815136,0.865799,1,0.86496,0.829882,0.538648,0.892185,0.561659,0.541978,0.541978,0.866801,0.544813,0.533891,1,1,0.54402,1,0.496205,0.541978,0.541978,1,1,1,1,1,1,1,1,1,1,0.558028,0.534421,1,0.570992,1,1,1,1,0.541978,1,1,1,0.532778,0.548036,1,0.863728,1,0.551544,1,1,0.533891,1,1,1,1,0.551544,1,0.866333,0.864305,0.509511,0.541978,0.827299,1,1,1,1,1,1,0.744753,0.875144,1,1,1,0.558073,0.538648,1,0.891533,0.697686,1,1,0.529704,1,1,0.64171,1,1,1,1,0.541978,0.575167,0.541978,0.559219,1,0.55156,0.541978,1,0.512754,0.538648,1,1,1,1,0.536952,0.541084,0.541978,0.541978,1,0.590732,0.589353,0.547937,0.538648,0.541978,0.541978,0.853877,0.534421,0.533891,0.52842,0.568344,0.553733,0.535809,1,0.561659,0.562373,0.562376,0.541978,0.509511,1,1,1,0.538648,0.836935,1,0.532474,0.559325,1,1,1,0.566125,1,0.52842,0.538648,1,0.541978,0.541358,0.612107,1,1,0.541978,0.541978,0.538648,1,1,1,1,1,1,0.538648,1,0.732881,1,0.548042,0.547937
"g116",0.949607,1,1,1,0.406978,0.447971,0.417815,0.677405,1,1,0.611508,0.604385,0.852195,0.949227,1,0.93761,0.916689,0.4,0.957379,0.53325,0.406978,0.406978,0.942073,0.515715,0.417815,1,1,0.475573,1,0.498546,0.406978,0.406978,1,1,1,1,1,1,1,1,1,1,0.546769,0.406192,1,0.655128,1,1,1,1,0.406978,1,1,1,0.473564,0.461978,1,0.937849,1,0.500138,1,1,0.417815,1,1,1,1,0.500138,1,0.934121,0.949354,0.452624,0.406978,0.912319,1,1,1,1,1,1,0.798058,0.951571,1,1,1,0.526223,0.4,1,0.963714,0.67683,1,1,0.526066,1,1,0.690609,1,1,1,1,0.406978,0.534205,0.406978,0.502504,1,0.518614,0.406978,1,0.46364,0.4,1,1,1,1,0.428855,0.574247,0.406978,0.406978,1,0.511792,0.526674,0.416471,0.4,0.406978,0.406978,0.937055,0.406192,0.417815,0.416471,0.493792,0.530094,0.44136,1,0.53325,0.480201,0.486759,0.406978,0.452624,1,1,1,0.4,0.912393,1,0.409427,0.527595,1,1,1,0.650929,1,0.416471,0.4,1,0.406978,0.434038,0.654121,1,1,0.406978,0.406978,0.4,1,1,1,1,1,1,0.4,1,0.792943,1,0.447971,0.416471
"g117",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g118",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g119",0.931965,1,1,1,0.431546,0.479652,0.424874,0.686754,1,1,0.628375,0.621411,0.835813,0.935165,1,0.914155,0.907673,0.438524,0.941516,0.528349,0.431546,0.431546,0.929341,0.526146,0.424874,1,1,0.504554,1,0.517346,0.431546,0.431546,1,1,1,1,1,1,1,1,1,1,0.540617,0.444716,1,0.633483,1,1,1,1,0.431546,1,1,1,0.509388,0.499054,1,0.925135,1,0.52878,1,1,0.424874,1,1,1,1,0.52878,1,0.921582,0.939898,0.488933,0.431546,0.902487,1,1,1,1,1,1,0.802667,0.930217,1,1,1,0.561258,0.438524,1,0.945164,0.697184,1,1,0.536981,1,1,0.699242,1,1,1,1,0.431546,0.540122,0.431546,0.517363,1,0.533473,0.431546,1,0.499125,0.438524,1,1,1,1,0.467379,0.583728,0.431546,0.431546,1,0.49375,0.53259,0.448151,0.438524,0.431546,0.431546,0.927871,0.444716,0.424874,0.437486,0.522773,0.564969,0.478436,1,0.528349,0.508843,0.516225,0.431546,0.488933,1,1,1,0.438524,0.899138,1,0.446503,0.562338,1,1,1,0.621987,1,0.437486,0.438524,1,0.431546,0.433211,0.663762,1,1,0.431546,0.431546,0.438524,1,1,1,1,1,1,0.438524,1,0.802563,1,0.479652,0.448151
"g120",0.941596,1,1,1,0.423614,0.466822,0.434451,0.662031,1,1,0.602399,0.594569,0.841526,0.941136,1,0.930279,0.908761,0.418851,0.946938,0.546079,0.423614,0.423614,0.930144,0.498209,0.434451,1,1,0.470904,1,0.497451,0.423614,0.423614,1,1,1,1,1,1,1,1,1,1,0.556578,0.425043,1,0.645055,1,1,1,1,0.423614,1,1,1,0.459288,0.474807,1,0.928769,1,0.484742,1,1,0.434451,1,1,1,1,0.484742,1,0.929603,0.940481,0.451529,0.423614,0.900373,1,1,1,1,1,1,0.7893,0.943077,1,1,1,0.510908,0.418851,1,0.955545,0.66867,1,1,0.507215,1,1,0.682586,1,1,1,1,0.423614,0.53311,0.423614,0.497351,1,0.527938,0.423614,1,0.449043,0.418851,1,1,1,1,0.447705,0.561554,0.423614,0.423614,1,0.530643,0.535998,0.435321,0.418851,0.423614,0.423614,0.927888,0.425043,0.434451,0.435321,0.493182,0.51904,0.454189,1,0.546079,0.463034,0.496083,0.423614,0.451529,1,1,1,0.418851,0.904154,1,0.422256,0.513459,1,1,1,0.641169,1,0.435321,0.418851,1,0.423614,0.450673,0.647812,1,1,0.423614,0.423614,0.418851,1,1,1,1,1,1,0.418851,1,0.784838,1,0.466822,0.435321
"g121",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g122",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g123",0.940696,1,1,1,0.435012,0.452438,0.445849,0.665859,1,1,0.601341,0.59401,0.855651,0.937804,1,0.928394,0.907477,0.429482,0.948232,0.531673,0.435012,0.435012,0.931876,0.52836,0.445849,1,1,0.472425,1,0.47593,0.435012,0.435012,1,1,1,1,1,1,1,1,1,1,0.54703,0.424575,1,0.64504,1,1,1,1,0.435012,1,1,1,0.476188,0.443808,1,0.927781,1,0.500598,1,1,0.445849,1,1,1,1,0.500598,1,0.920391,0.936742,0.436879,0.435012,0.902776,1,1,1,1,1,1,0.789029,0.940767,1,1,1,0.515089,0.429482,1,0.954149,0.668168,1,1,0.528396,1,1,0.681183,1,1,1,1,0.435012,0.546567,0.435012,0.502481,1,0.501061,0.435012,1,0.466064,0.429482,1,1,1,1,0.430688,0.57719,0.435012,0.435012,1,0.541274,0.539036,0.445952,0.429482,0.435012,0.435012,0.92359,0.424575,0.445849,0.445952,0.481432,0.519144,0.438193,1,0.531673,0.493044,0.459963,0.435012,0.436879,1,1,1,0.429482,0.903897,1,0.420055,0.516979,1,1,1,0.640996,1,0.445952,0.429482,1,0.435012,0.462071,0.642343,1,1,0.435012,0.435012,0.429482,1,1,1,1,1,1,0.429482,1,0.784303,1,0.452438,0.445952
"g124",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g125",0.772494,1,1,1,0.69697,0.662778,0.686668,0.579423,1,1,0.575598,0.570737,0.824184,0.782915,1,0.760088,0.732781,0.694264,0.785443,0.64914,0.69697,0.69697,0.764611,0.656504,0.686668,1,1,0.643536,1,0.640861,0.69697,0.69697,1,1,1,1,1,1,1,1,1,1,0.685064,0.692365,1,0.632165,1,1,1,1,0.69697,1,1,1,0.653441,0.653288,1,0.765135,1,0.653677,1,1,0.686668,1,1,1,1,0.653677,1,0.775348,0.788009,0.66993,0.69697,0.729892,1,1,1,1,1,1,0.650173,0.78112,1,1,1,0.604474,0.694264,1,0.793982,0.616434,1,1,0.628945,1,1,0.561239,1,1,1,1,0.69697,0.658503,0.69697,0.636933,1,0.621921,0.69697,1,0.667571,0.694264,1,1,1,1,0.681348,0.635179,0.69697,0.69697,1,0.735454,0.666768,0.682919,0.694264,0.69697,0.69697,0.780446,0.692365,0.686668,0.680985,0.640043,0.612428,0.674117,1,0.64914,0.665247,0.652145,0.69697,0.66993,1,1,1,0.694264,0.724575,1,0.690824,0.602464,1,1,1,0.625285,1,0.680985,0.694264,1,0.69697,0.687648,0.55698,1,1,0.69697,0.69697,0.694264,1,1,1,1,1,1,0.694264,1,0.58033,1,0.662778,0.682919
"g126",0.799155,1,1,1,0.673309,0.670384,0.668071,0.745542,1,1,0.788194,0.780318,0.711037,0.75873,1,0.791913,0.770705,0.669979,0.801292,0.651103,0.673309,0.673309,0.765451,0.667082,0.668071,1,1,0.6793,1,0.681108,0.673309,0.673309,1,1,1,1,1,1,1,1,1,1,0.605848,0.665072,1,0.817878,1,1,1,1,0.673309,1,1,1,0.721819,0.703126,1,0.783934,1,0.685839,1,1,0.668071,1,1,1,1,0.685839,1,0.357641,0.76831,0.687857,0.673309,0.731923,1,1,1,1,1,1,0.688497,0.786708,1,1,1,0.763258,0.669979,1,0.798517,0.758553,1,1,0.700707,1,1,0.745869,1,1,1,1,0.673309,0.629308,0.673309,0.659759,1,0.639347,0.673309,1,0.70058,0.669979,1,1,1,1,0.684358,0.688073,0.673309,0.673309,1,0.659919,0.601806,0.66413,0.669979,0.673309,0.673309,0.760962,0.665072,0.668071,0.662456,0.66984,0.766351,0.679978,1,0.651103,0.67782,0.674277,0.673309,0.687857,1,1,1,0.669979,0.800548,1,0.66184,0.764435,1,1,1,0.818277,1,0.662456,0.669979,1,0.673309,0.660514,0.735058,1,1,0.673309,0.673309,0.669979,1,1,1,1,1,1,0.669979,1,0.774172,1,0.670384,0.66413
"g127",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g128",0.918557,1,1,1,0.478974,0.441409,0.482629,0.657175,1,1,0.642208,0.634639,0.820802,0.920871,1,0.906163,0.887677,0.473444,0.927257,0.496333,0.478974,0.478974,0.913708,0.544274,0.482629,1,1,0.471755,1,0.533066,0.478974,0.478974,1,1,1,1,1,1,1,1,1,1,0.556997,0.469217,1,0.683027,1,1,1,1,0.478974,1,1,1,0.508075,0.496516,1,0.908651,1,0.516692,1,1,0.482629,1,1,1,1,0.516692,1,0.905185,0.920287,0.490164,0.478974,0.884619,1,1,1,1,1,1,0.767947,0.922851,1,1,1,0.563187,0.473444,1,0.933471,0.636741,1,1,0.537269,1,1,0.669879,1,1,1,1,0.478974,0.541411,0.478974,0.50675,1,0.495368,0.478974,1,0.521126,0.473444,1,1,1,1,0.460072,0.562943,0.478974,0.478974,1,0.547015,0.51869,0.461903,0.473444,0.478974,0.478974,0.905837,0.469217,0.482629,0.482733,0.494029,0.567239,0.4832,1,0.496333,0.505386,0.477192,0.478974,0.490164,1,1,1,0.473444,0.878316,1,0.476401,0.56443,1,1,1,0.678182,1,0.482733,0.473444,1,0.478974,0.482929,0.633722,1,1,0.478974,0.478974,0.473444,1,1,1,1,1,1,0.473444,1,0.754614,1,0.441409,0.461903
"g129",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g130",0.886732,1,1,1,0.55232,0.517303,0.544571,0.619801,1,1,0.628099,0.617646,0.786598,0.882646,1,0.86944,0.845697,0.547556,0.895492,0.510066,0.55232,0.55232,0.876652,0.546111,0.544571,1,1,0.534763,1,0.537541,0.55232,0.55232,1,1,1,1,1,1,1,1,1,1,0.535603,0.544285,1,0.667669,1,1,1,1,0.55232,1,1,1,0.549606,0.564292,1,0.87348,1,0.568207,1,1,0.544571,1,1,1,1,0.568207,1,0.869637,0.886458,0.544618,0.55232,0.842852,1,1,1,1,1,1,0.7341,0.888491,1,1,1,0.60741,0.547556,1,0.901134,0.696741,1,1,0.499585,1,1,0.659123,1,1,1,1,0.55232,0.501117,0.55232,0.54902,1,0.535967,0.55232,1,0.570768,0.547556,1,1,1,1,0.540119,0.515206,0.55232,0.55232,1,0.55541,0.519442,0.535342,0.547556,0.55232,0.55232,0.870462,0.544285,0.544571,0.53699,0.544541,0.612387,0.552679,1,0.510066,0.578362,0.544157,0.55232,0.544618,1,1,1,0.547556,0.84321,1,0.550961,0.608918,1,1,1,0.661256,1,0.53699,0.547556,1,0.55232,0.531057,0.604429,1,1,0.55232,0.55232,0.547556,1,1,1,1,1,1,0.547556,1,0.747412,1,0.517303,0.535342
